STUDY	BIOENTITY	PROPERTY_TYPE	PROPERTY_VALUE	SEMANTIC_TAG	ANNOTATOR	ANNOTATION_DATE
IHCC Basic	https://purl.ihccglobal.org/GE_acpspef_7	information_entity	Augmented care period specialty function code	http://purl.obolibrary.org/obo/GECKO_0000073	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_opertn_18	information_entity	opertn_18	http://purl.obolibrary.org/obo/GECKO_0000092	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_cdsversion	information_entity	CDS version number	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_ccdisrdydate	information_entity	ccdisrdydate	http://purl.obolibrary.org/obo/STATO_0000093	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_diags_12	information_entity	diags_12	http://purl.obolibrary.org/obo/MONDO_0000001	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_opdate_09	information_entity	opdate_09	http://purl.obolibrary.org/obo/GECKO_0000092	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_q1_eq5d_profile	information_entity	q1_eq5d_profile	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_biresus_8	information_entity	BIRESUS_N	http://purl.obolibrary.org/obo/GECKO_0000114	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_ccdisdate	information_entity	ccdisdate	http://purl.obolibrary.org/obo/STATO_0000093	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_vv_q2_right_support	information_entity	Q2-VV	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_diaga_06	information_entity	diaga_06	http://purl.obolibrary.org/obo/MONDO_0000001	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_invest_05	information_entity	invest_05	http://purl.obolibrary.org/obo/GECKO_0000027	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_invest_05	information_entity	invest_05	http://purl.obolibrary.org/obo/CMO_0000000	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_imd04rk	information_entity	IMD Overall Rank	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_icd9_multiple_cause_code_10	information_entity	icd9_multiple_cause_code_10	http://purl.obolibrary.org/obo/MONDO_0000001	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_invest2_06	information_entity	invest2_06	http://purl.obolibrary.org/obo/GECKO_0000027	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_invest2_06	information_entity	invest2_06	http://purl.obolibrary.org/obo/CMO_0000000	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_ic_provname	information_entity	Provider Name	http://purl.obolibrary.org/obo/GECKO_0000073	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_ic_system_id	information_entity	System ID	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_mhd_phq9_q7_score	information_entity	mhd_phq9_q7_score	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_hr_q1_walking	information_entity	Q1-HR8	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_ic_date3_to_date4	information_entity	Test to Service (Test) Report Issue	http://purl.obolibrary.org/obo/STATO_0000093	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_acpdisp_4	information_entity	ACPDISP_N	http://purl.obolibrary.org/obo/GECKO_0000006	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_mhd_honos_honosrating8_type	information_entity	mhd_honos_honosrating8_type	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_sex	information_entity	Sex of patient	http://purl.obolibrary.org/obo/PATO_0000047	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_mhd_phq9_q3_score	information_entity	mhd_phq9_q3_score	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_delstat_9	information_entity	delstat_9	http://purl.obolibrary.org/obo/GECKO_0000114	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_hrgnhsvn	information_entity	Version No. of Trust derived HRG	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_mhd_ccg_of_residence	information_entity	mhd_ccg_of_residence	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_q1_activity	information_entity	PreOp3	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_delmeth_4	information_entity	delmeth_4	http://purl.obolibrary.org/obo/GECKO_0000114	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_intdays_9	information_entity	intdays_9	http://purl.obolibrary.org/obo/STATO_0000093	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_discharges_period_of_care	information_entity	Discharges; Period of Care	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_fae_emergency	information_entity	Finished Admission Episode, emergency classification	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_depdays_9	information_entity	depdays_9	http://purl.obolibrary.org/obo/STATO_0000093	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_diag2_11	information_entity	diag2_11	http://purl.obolibrary.org/obo/MONDO_0000001	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_intdays_2	information_entity	intdays_2	http://purl.obolibrary.org/obo/STATO_0000093	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_bedyear	information_entity	Bed days within the year	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_mhd_sacratingd_score	information_entity	mhd_sacratingd_score	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_ic_sub_cancer_desc	information_entity	Sub Early cancer diagnosis	http://purl.obolibrary.org/obo/MONDO_0004992	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_opertn_05	information_entity	opertn_05	http://purl.obolibrary.org/obo/GECKO_0000092	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_delplac_3	information_entity	delplac_3	http://purl.obolibrary.org/obo/GECKO_0000114	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_mhd_phq9_q5_score	information_entity	mhd_phq9_q5_score	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_vv_q1_right_itch	information_entity	Q1-VV10	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_kr_q1_score	information_entity	Q1-KR5	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_mhd_mhmds_person_id	information_entity	mhd_mhmds_person_id	http://purl.obolibrary.org/obo/GECKO_0000055	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_ic_region_desc	information_entity	Region	http://purl.obolibrary.org/obo/GECKO_0000006	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_mhd_honoscarating6_score	information_entity	mhd_honoscarating6_score	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_acpstar_5	information_entity	Augmented care period start date	http://purl.obolibrary.org/obo/STATO_0000093	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_vv_q1_right_ulcer	information_entity	Q1-VV13	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_diagnosis	information_entity	Diagnosis	http://purl.obolibrary.org/obo/MONDO_0000001	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_acpdqind_5	information_entity	acpdqind_5	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_opdate_21	information_entity	opdate_21	http://purl.obolibrary.org/obo/GECKO_0000092	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_circulation	information_entity	Circulation	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_orgsupmax	information_entity	orgsupmax	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_q1_completed_date	information_entity	q1_completed_date	http://purl.obolibrary.org/obo/STATO_0000093	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_treat_05	information_entity	treat_05	http://purl.obolibrary.org/obo/GECKO_0000093	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_ic_reftype_desc	information_entity	Referrer type	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_opertn_02	information_entity	opertn_02	http://purl.obolibrary.org/obo/GECKO_0000092	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_aerefsource	information_entity	Source of referral for A&E	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_mainspef	information_entity	Main specialty	http://purl.obolibrary.org/obo/GECKO_0000073	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_q2_form_version	information_entity	q2_form_version	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_opcs_delivery_code	information_entity	opcs_delivery_code	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_mhd_electoral_ward_of_usual_address	information_entity	mhd_electoral_ward_of_usual_address	http://purl.obolibrary.org/obo/GECKO_0000064	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_diags_04	information_entity	diags_04	http://purl.obolibrary.org/obo/MONDO_0000001	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_bcardsupdays	information_entity	bcardsupdays	http://purl.obolibrary.org/obo/STATO_0000093	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_admissions_period_of_care	information_entity	Admissions; Period of Care	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_mhd_sacratingb_score	information_entity	mhd_sacratingb_score	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_invest_02	information_entity	invest_02	http://purl.obolibrary.org/obo/GECKO_0000027	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_invest_02	information_entity	invest_02	http://purl.obolibrary.org/obo/CMO_0000000	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_diag2_09	information_entity	diag2_09	http://purl.obolibrary.org/obo/MONDO_0000001	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_kr_q1_limping	information_entity	Q1-KR7	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_mhd_sacratinga_score	information_entity	mhd_sacratinga_score	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_encrypted_hesid	information_entity	NHS Patient identifier	http://purl.obolibrary.org/obo/GECKO_0000055	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_mhd_honoscarating7_score	information_entity	mhd_honoscarating7_score	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_acpend_6	information_entity	ACPEND_N	http://purl.obolibrary.org/obo/STATO_0000093	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_mhd_honos65_rating7_score	information_entity	mhd_honos65_rating7_score	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_mhd_propsych_date	information_entity	mhd_propsych_date	http://purl.obolibrary.org/obo/STATO_0000093	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_delplac_9	information_entity	delplac_9	http://purl.obolibrary.org/obo/GECKO_0000114	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_mhd_carecoordinator_flag	information_entity	mhd_carecoordinator_flag	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_treat_12	information_entity	treat_12	http://purl.obolibrary.org/obo/GECKO_0000093	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_acpsour_1	information_entity	ACPSOUR_N	http://purl.obolibrary.org/obo/GECKO_0000006	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_opertn_16	information_entity	opertn_16	http://purl.obolibrary.org/obo/GECKO_0000092	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_ic_sub_sys_desc	information_entity	Sub System	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_treat2_11	information_entity	treat2_11	http://purl.obolibrary.org/obo/GECKO_0000093	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_opdate_13	information_entity	opdate_13	http://purl.obolibrary.org/obo/GECKO_0000092	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_mhd_honos_honosrating11_score	information_entity	mhd_honos_honosrating11_score	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_diag_13	information_entity	diag_13	http://purl.obolibrary.org/obo/MONDO_0000001	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_marstat	information_entity	Marital status (psychiatric)	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_orgsup_3	information_entity	orgsup_3	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_complete	information_entity	Complete	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_mhd_code_of_commissioner	information_entity	mhd_code_of_commissioner	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_acpend_3	information_entity	ACPEND_N	http://purl.obolibrary.org/obo/STATO_0000093	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_ethrawl	information_entity	Ethnic category (audit version)	http://purl.obolibrary.org/obo/GECKO_0000061	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_cdsextdate	information_entity	CDS extract date	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_proms_proc_code	information_entity	Proms Procedure Code	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_resstha_his	information_entity	resstha_his	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_ccg	information_entity	CCG	http://purl.obolibrary.org/obo/GECKO_0000073	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_q2_urine	information_entity	q2_urine	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_ic_age50_74	information_entity	ic_age50_74	http://purl.obolibrary.org/obo/PATO_0000011	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_ic_rec_endrp_cpa_epi_12_months	information_entity	ic_rec_endrp_cpa_epi_12_months	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_delmeth_d	information_entity	delmeth_d	http://purl.obolibrary.org/obo/GECKO_0000114	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_currward_ons	information_entity	Current electoral ward (ONS)	http://purl.obolibrary.org/obo/GECKO_0000064	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_benchmark_group	information_entity	benchmark_group	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_aepatgroup	information_entity	Patient group	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_acpn_4	information_entity	ACPN_N	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_vv_q1_right_discolour	information_entity	Q1-VV11	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_ic_submit_orgname	information_entity	Organisation Name	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_mhd_honoscarating14_score	information_entity	mhd_honoscarating14_score	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_ccdisloc	information_entity	ccdisloc	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_diag_20	information_entity	diag_20	http://purl.obolibrary.org/obo/MONDO_0000001	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_procode5	information_entity	Provider code (5 character)	http://purl.obolibrary.org/obo/GECKO_0000073	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_mhd_health_care_spell_end_reason	information_entity	mhd_health_care_spell_end_reason	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_inittime	information_entity	Initial assessment time	http://purl.obolibrary.org/obo/STATO_0000093	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_gestat_4	information_entity	gestat_4	http://purl.obolibrary.org/obo/GECKO_0000114	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_treat2_03	information_entity	treat2_03	http://purl.obolibrary.org/obo/GECKO_0000093	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_acpsour_7	information_entity	ACPSOUR_N	http://purl.obolibrary.org/obo/GECKO_0000006	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_mhd_valid_nhs_number_flag	information_entity	mhd_valid_nhs_number_flag	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_icd10_multiple_cause_code_6	information_entity	icd10_multiple_cause_code_6	http://purl.obolibrary.org/obo/MONDO_0000001	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_q2_eq5d_profile	information_entity	q2_eq5d_profile	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_administration_route	information_entity	administration_route	http://purl.obolibrary.org/obo/PDRO_0010022	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_delstat_3	information_entity	delstat_3	http://purl.obolibrary.org/obo/GECKO_0000114	Knocean	2020-09-07 18:36:33
