Term ID	Label	Parent Term	Definition	GECKO Category	Internal ID	Suggested Categories	Comment
ELSABRASIL:0000703	frequency couscous		Freq Farofa/Cuscuz	dietary history	diea3f		
ELSABRASIL:0000704	couscous portion (tablespoons)		Qtde Farofa/Cuscuz (Col sopa cheia)	dietary history	diea3q		
ELSABRASIL:0000705	seasonal consumption couscous		Cons Sazonal Farofa/Cuscuz	dietary history	diea3s		
ELSABRASIL:0000706	frequency manioc/corn flour		Freq Farinhas mandioca/milho	dietary history	diea4f		
ELSABRASIL:0000707	manioc/corn flour portion (tablespoons)		Qtde Far mandioca/milho (Col sopa cheia)	dietary history	diea4q		
ELSABRASIL:0000708	seasonal consumption manioc/corn flour		Cons Sazonal Farinhas mandioca/milho	dietary history	diea4s		
ELSABRASIL:0000709	frequency light bread		Freq Pao light	dietary history	diea5f		
ELSABRASIL:0000710	light bread portion (number of 25g slices)		Qtde Pao light (fatia 25g)	dietary history	diea5q		
ELSABRASIL:0000711	seasonal consumption light bread		Cons Sazonal Pao light	dietary history	diea5s		
ELSABRASIL:0000712	frequency bread rolls		Freq Pao frances/forma/sirio/torrado	dietary history	diea6f		
ELSABRASIL:0000713	bread roll portion (number of 50g units)		Qtde Pao frances/forma/sirio (un 50g)	dietary history	diea6q		
ELSABRASIL:0000714	seasonal consumption bread rolls		Cons Sazonal Pao frances/forma/sirio	dietary history	diea6s		
ELSABRASIL:0000715	frequency sweet bread		Freq Pao doce/caseiro	dietary history	diea7f		
ELSABRASIL:0000716	sweet bread portion (medium unit)		Qtde Pao doce/caseiro (un media)	dietary history	diea7q		
ELSABRASIL:0000717	seasonal consumption sweet bread		Cons Sazonal Pao doce/caseiro	dietary history	diea7s		
ELSABRASIL:0000718	frequency whole wheat bread		Freq Pao integral/centeio	dietary history	diea8f		
ELSABRASIL:0000719	whole wheat bread portion (number of 30g slices)		Qtde Pao integral/centeio (fatia 30g)	dietary history	diea8q		
ELSABRASIL:0000720	seasonal consumption whole wheat bread		Cons Sazonal Pao integral/centeio	dietary history	diea8s		
ELSABRASIL:0000721	"frequency ""pao de queijo"""		Freq Pao de queijo	dietary history	diea9f		
ELSABRASIL:0000722	"""pao de queijo"" portion (units)"		Qtde Pao de queijo (un media)	dietary history	diea9q		
ELSABRASIL:0000723	"seasonal consumption ""pao de queijo"""		Cons Sazonal Pao de queijo	dietary history	diea9s		
ELSABRASIL:0000724	frequency plain cake (no filling)		Freq Bolo simples (sem recheio)	dietary history	diea10f		
ELSABRASIL:0000725	plain cake portion (medium slice)		Qtde Bolo simples (fatia media)	dietary history	diea10q		
ELSABRASIL:0000726	seasonal consumption plain cake		Cons Sazonal Bolo simples	dietary history	diea10s		
ELSABRASIL:0000727	frequency cake with filling		Freq Bolo recheado/torta/pave/cuca	dietary history	diea11f		
ELSABRASIL:0000728	cake with filling portion (medium slice)		Qtde Bolo recheado (fatia media)	dietary history	diea11q		
ELSABRASIL:0000729	seasonal consumption cake with filling		Cons Sazonal Bolo recheado	dietary history	diea11s		
ELSABRASIL:0000730	frequency salt biscuit		Freq Biscoito salgado	dietary history	diea12f		
ELSABRASIL:0000731	salt biscuit portion (units)		Qtde Bisc salgado (unidade)	dietary history	diea12q		
ELSABRASIL:0000732	seasonal consumption salt biscuit		Cons Sazonal Biscoito salgado	dietary history	diea12s		
ELSABRASIL:0000733	frequency sweet biscuit		Freq Biscoito doce	dietary history	diea13f		
ELSABRASIL:0000734	type of sweet biscuit		Tipo Biscoito doce	dietary history	diea13t		
ELSABRASIL:0000735	sweet biscuit portion (units)		Qtde Biscoito doce (unidade)	dietary history	diea13q		
ELSABRASIL:0000736	seasonal consumption sweet biscuit		Cons Sazonal Biscoito doce	dietary history	diea13s		
ELSABRASIL:0000737	frequency polenta		Freq Polenta/Angu/Pirao	dietary history	diea14f		
ELSABRASIL:0000738	polenta portion (number of serving spoons)		Qtde Polenta/Angu/Pirao (Col de servir)	dietary history	diea14q		
ELSABRASIL:0000739	seasonal consumption polenta		Cons Sazonal Polenta/Angu/Pirao	dietary history	diea14s		
ELSABRASIL:0000740	frequency potato/pure		Freq Batata inglesa cozida/pure	dietary history	diea15f		
ELSABRASIL:0000741	potato/pure portion (tablespoons)		Qtde Batata inglesa/pure(Col sopa cheia)	dietary history	diea15q		
ELSABRASIL:0000742	seasonal consumption potato/pure		Cons Sazonal Batata inglesa/pure	dietary history	diea15s		
ELSABRASIL:0000743	frequency cooked manioc/banana/sweet potato		Freq Mandioca/Banana/Batata doce cozidas	dietary history	diea16f		
ELSABRASIL:0000744	cooked manioc/banana/sweet potato portion (pieces)		Qtde Mandioca/Banana/Bat doce coz (ped)	dietary history	diea16q		
ELSABRASIL:0000745	seasonal consumption manioc/banana/sweet potato		Cons Sazonal Mand/Banana/Bat doce cozida	dietary history	diea16s		
ELSABRASIL:0000746	frequency fried potato/manioc/polenta		Freq Batata/Mandioca/Polenta fritas	dietary history	diea17f		
ELSABRASIL:0000747	fried potato/manioc/polenta portion (bowls)		Qtde Batata/Mand/Polenta fritas (Tigela)	dietary history	diea17q		
ELSABRASIL:0000748	seasonal consumption fried potato/manioc/polenta		Cons Sazonal Batata/Mand/Polenta fritas	dietary history	diea17s		
ELSABRASIL:0000749	frequency orange/tangerine		Freq Laranja/Tangerina	dietary history	diea18f		
ELSABRASIL:0000750	orange/tangerine portion (medium unit)		Qtde Laranja/Tangerina (Un media)	dietary history	diea18q		
ELSABRASIL:0000751	seasonal consumption orange/tangerine		Cons Sazonal Laranja/Tangerina	dietary history	diea18s		
ELSABRASIL:0000752	frequency banana		Freq Banana	dietary history	diea19f		
ELSABRASIL:0000753	banana portion (medium unit)		Qtde Banana (unidade media)	dietary history	diea19q		
ELSABRASIL:0000754	seasonal consumption banana		Cons Sazonal Banana	dietary history	diea19s		
ELSABRASIL:0000755	frequency papaya		Freq Mamao	dietary history	diea20f		
ELSABRASIL:0000756	papaya portion (medium unit)		Qtde Mamao (Unidade media)	dietary history	diea20q		
ELSABRASIL:0000757	seasonal consumption papaya		Cons Sazonal Mamao	dietary history	diea20s		
ELSABRASIL:0000758	frequency apple/pear		Freq Maca/Pera	dietary history	diea21f		
ELSABRASIL:0000759	apple/pear portion (medium unit)		Qtde Maca/Pera (Unidade media)	dietary history	diea21q		
ELSABRASIL:0000760	seasonal consumption apple/pear		Cons Sazonal Maca/Pera	dietary history	diea21s		
ELSABRASIL:0000761	frequency watermelon		Freq Melancia	dietary history	diea22f		
ELSABRASIL:0000762	watermelon portion (medium slice)		Qtde Melancia (Fatia media)	dietary history	diea22q		
ELSABRASIL:0000763	seasonal consumption watermelon		Cons Sazonal Melancia	dietary history	diea22s		
ELSABRASIL:0000764	frequency melon		Freq Melao	dietary history	diea23f		
ELSABRASIL:0000765	melon portion (medium slice)		Qtde Melao (Fatia media)	dietary history	diea23q		
ELSABRASIL:0000766	seasonal consumption melon		Cons Sazonal Melao	dietary history	diea23s		
ELSABRASIL:0000767	frequency pineapple		Freq Abacaxi	dietary history	diea24f		
ELSABRASIL:0000768	pineapple portion (medium slice)		Qtde Abacaxi (Fatia media)	dietary history	diea24q		
ELSABRASIL:0000769	seasonal consumption pineapple		Cons Sazonal Abacaxi	dietary history	diea24s		
ELSABRASIL:0000770	frequency avocado		Freq Abacate	dietary history	diea25f		
ELSABRASIL:0000771	avocado portion (medium unit)		Qtde Abacate (Unidade media)	dietary history	diea25q		
ELSABRASIL:0000772	seasonal consumption avocado		Cons Sazonal Abacate	dietary history	diea25s		
ELSABRASIL:0000773	frequency mango		Freq Manga	dietary history	diea26f		
ELSABRASIL:0000774	mango portion (medium slice)		Qtde Manga (Fatia media)	dietary history	diea26q		
ELSABRASIL:0000775	seasonal consumption mango		Cons Sazonal Manga	dietary history	diea26s		
ELSABRASIL:0000776	frequency grapes		Freq Uva	dietary history	diea27f		
ELSABRASIL:0000777	grapes portion (units)		Qtde Uva (Unidade)	dietary history	diea27q		
ELSABRASIL:0000778	seasonal consumption grapes		Cons Sazonal Uva	dietary history	diea27s		
ELSABRASIL:0000779	frequency guava		Freq Goiaba	dietary history	diea28f		
ELSABRASIL:0000780	guava portion (medium unit)		Qtde Goiaba (Unidade media)	dietary history	diea28q		
ELSABRASIL:0000781	seasonal consumption guava		Cons Sazonal Goiaba	dietary history	diea28s		
ELSABRASIL:0000782	frequency strawberry		Freq Morango	dietary history	diea29f		
ELSABRASIL:0000783	strawberry portion (units)		Qtde Morango (Unidade)	dietary history	diea29q		
ELSABRASIL:0000784	seasonal consumption strawberry		Cons Sazonal Morango	dietary history	diea29s		
ELSABRASIL:0000785	frequency peach/plum/kiwi/cashew fruit		Freq Pessego/Ameixa/Kiwi/Caju	dietary history	diea30f		
ELSABRASIL:0000786	peach/plum/kiwi/cashew fruit portion (medium unit)		Qtde Pessego/Ameixa/Kiwi/Caju (Un media)	dietary history	diea30q		
ELSABRASIL:0000787	seasonal consumption peach/plum/kiwi/cashew fruit		Cons Sazonal Pessego/Ameixa/Kiwi/Caju	dietary history	diea30s		
ELSABRASIL:0000788	frequency persimmon/jackfruit/custard apple		Freq Caqui/Jaca/Pinha/do Conde	dietary history	diea31f		
ELSABRASIL:0000789	persimmon/jackfruit/custard apple portion (medium unit)		Qtde Caqui/Jaca/Pinha/Conde (Un media)	dietary history	diea31q		
ELSABRASIL:0000790	seasonal consumption persimmon/jackfruit/custard apple		Cons Sazonal Caqui/Jaca/Pinha/do Conde	dietary history	diea31s		
ELSABRASIL:0000791	frequency fruit salad		Freq Salada de frutas	dietary history	diea32f		
ELSABRASIL:0000792	type of fruit salad		Tipo Salada de frutas	dietary history	diea32t		
ELSABRASIL:0000793	fruit salad portion (bowls)		Qtde Salada de frutas (Tigela)	dietary history	diea32q		
ELSABRASIL:0000794	seasonal consumption fruit salad		Cons Sazonal Salada de frutas	dietary history	diea32s		
ELSABRASIL:0000795	frequency lettuce		Freq Alface	dietary history	diea33f		
ELSABRASIL:0000796	lettuce portion (salad tongs)		Qtde Alface (Pegador cheio)	dietary history	diea33q		
ELSABRASIL:0000797	seasonal consumption lettuce		Cons Sazonal Alface	dietary history	diea33s		
ELSABRASIL:0000798	frequency sautéd collard greens/spinach		Freq Couve/Espinafre refogado	dietary history	diea34f		
ELSABRASIL:0000799	sautéd collard greens/spinach portion (tablespoons)		Qtde Couve/Espinafre (Col sopa cheia)	dietary history	diea34q		
ELSABRASIL:0000800	seasonal consumption sautéd collard greens/spinach		Cons Sazonal Couve/Espinafre refogado	dietary history	diea34s		
ELSABRASIL:0000801	frequency cabbage		Freq Repolho	dietary history	diea35f		
ELSABRASIL:0000802	cabbage portion (salad tongs)		Qtde Repolho (Pegador cheio)	dietary history	diea35q		
ELSABRASIL:0000803	seasonal consumption cabbage		Cons Sazonal Repolho	dietary history	diea35s		
ELSABRASIL:0000804	frequency uncooked watercress/arugula		Freq Chicoria/Agriao/Rucula/Couve cru	dietary history	diea36f		
ELSABRASIL:0000805	uncooked watercress/arugula portion (salad tongs)		Qtde Chicoria/Agriao/Rucula (Peg cheio)	dietary history	diea36q		
ELSABRASIL:0000806	seasonal consumption uncooked watercress/arugula		Cons Sazonal Chicor/Rucula/Couve cru	dietary history	diea36s		
ELSABRASIL:0000807	frequency tomato		Freq Tomate	dietary history	diea37f		
ELSABRASIL:0000808	tomato portion (medium slices)		Qtde Tomate (Rodela media)	dietary history	diea37q		
ELSABRASIL:0000809	seasonal consumption tomato		Cons Sazonal Tomate	dietary history	diea37s		
ELSABRASIL:0000810	frequency pumpkin		Freq Abobora/Moranga	dietary history	diea38f		
ELSABRASIL:0000811	pumpkin portion (tablepoons)		Qtde Abobora (Col sopa cheia)	dietary history	diea38q		
ELSABRASIL:0000812	seasonal consumption pumpkin		Cons Sazonal Abobora/Moranga	dietary history	diea38s		
ELSABRASIL:0000813	frequency zucchini/eggplant/chayote		Freq Abobrinha italiana/Chuchu/Berinjela	dietary history	diea39f		
ELSABRASIL:0000814	zucchini/eggplant/chayote portion (tablespoons)		Qtde Ab/Chuchu/Berinj (Col sopa cheia)	dietary history	diea39q		
ELSABRASIL:0000815	seasonal consumption zucchini/eggplant/chayote		Cons Sazonal Ab Italia/Chuchu/Berinjela	dietary history	diea39s		
ELSABRASIL:0000816	frequency string beans		Freq Vagem	dietary history	diea40f		
ELSABRASIL:0000817	string beans portion (tablespoons)		Qtde Vagem (Col sopa cheia)	dietary history	diea40q		
ELSABRASIL:0000818	seasonal consumption string beans		Cons Sazonal Vagem	dietary history	diea40s		
ELSABRASIL:0000819	frequency okra		Freq Quiabo	dietary history	diea41f		
ELSABRASIL:0000820	okra portion (tablespoons)		Qtde Quiabo (Col sopa cheia)	dietary history	diea41q		
ELSABRASIL:0000821	seasonal consumption okra		Cons Sazonal Quiabo	dietary history	diea41s		
ELSABRASIL:0000822	frequency onion		Freq Cebola	dietary history	diea42f		
ELSABRASIL:0000823	seasonal consumption onion		Cons Sazonal Cebola	dietary history	diea42s		
ELSABRASIL:0000824	frequency garlic		Freq Alho	dietary history	diea43f		
ELSABRASIL:0000825	seasonal consumption garlic		Cons Sazonal Alho	dietary history	diea43s		
ELSABRASIL:0000826	frequency carrots		Freq Cenoura	dietary history	diea44f		
ELSABRASIL:0000827	carrots portion (tablespoons)		Qtde Cenoura (Col sopa cheia)	dietary history	diea44q		
ELSABRASIL:0000828	seasonal consumption carrots		Cons Sazonal Cenoura	dietary history	diea44s		
ELSABRASIL:0000829	frequency beetroot		Freq Beterraba	dietary history	diea45f		
ELSABRASIL:0000830	beetroot portion (medium slices)		Qtde Beterraba (Rodela media)	dietary history	diea45q		
ELSABRASIL:0000831	seasonal consumption beetroot		Cons Sazonal Beterraba	dietary history	diea45s		
ELSABRASIL:0000832	frequency cauliflower		Freq Couve-flor	dietary history	diea46f		
ELSABRASIL:0000833	cauliflower portion (medium branch)		Qtde Couve-flor (Ramo media)	dietary history	diea46q		
ELSABRASIL:0000834	seasonal consumption cauliflower		Cons Sazonal Couve-flor	dietary history	diea46s		
ELSABRASIL:0000835	frequency broccoli		Freq Brocolis	dietary history	diea47f		
ELSABRASIL:0000836	broccoli portion (medium branch)		Qtde Brocolis (Ramo medio)	dietary history	diea47q		
ELSABRASIL:0000837	seasonal consumption broccoli		Cons Sazonal Brocolis	dietary history	diea47s		
ELSABRASIL:0000838	frequency corn		Freq Milho verde	dietary history	diea48f		
ELSABRASIL:0000839	corn portion (tablespoons)		Qtde Mil verde (Col sopa cheia)	dietary history	diea48q		
ELSABRASIL:0000840	seasonal consumption corn		Cons Sazonal Mil verde	dietary history	diea48s		
ELSABRASIL:0000841	frequency beans		Freq Feijao	dietary history	diea49f		
ELSABRASIL:0000842	beans portion (laddle)		Qtde Feijao (Concha cheia)	dietary history	diea49q		
ELSABRASIL:0000843	seasonal consumption beans		Cons Sazonal Feijao	dietary history	diea49s		
ELSABRASIL:0000844	"frequency ""feijoada"""		Freq Feijoada/Feijao tropeiro	dietary history	diea50f		
ELSABRASIL:0000845	"""feijoada"" portion (laddle)"		Qtde Feijoada/Fj tropeiro (Concha cheia)	dietary history	diea50q		
ELSABRASIL:0000846	"seasonal consumption ""feijoada"""		Cons Sazonal Feijoada/Feijao tropeiro	dietary history	diea50s		
ELSABRASIL:0000847	frequency lentils/peas/chickpeas		Freq Lentilha/Grao de bico/Ervilha	dietary history	diea51f		
ELSABRASIL:0000848	lentils/peas/chickpeas portion (laddle)		Qtde Lent/Gr bico/Ervilha (Concha cheia)	dietary history	diea51q		
ELSABRASIL:0000849	seasonal consumption lentils/peas/chickpeas		Cons Sazonal Lentilha/Grao bico/Ervilha	dietary history	diea51s		
ELSABRASIL:0000850	frequency nuts/chestnut/peanut/almond		Freq Nozes/Castanha/Amendoim/Amendoa	dietary history	diea52f		
ELSABRASIL:0000851	nuts/chestnut/peanut/almond portion (handfull)		Qtde Nozes/Castanha/Amendoa (Punhado)	dietary history	diea52q		
ELSABRASIL:0000852	seasonal consumption nuts/chetsnut/peanut/almond		Cons Sazonal Nozes/Castanha/Amendoa	dietary history	diea52s		
ELSABRASIL:0000853	frequency boiled/poached egg		Freq Ovo cozido/poche	dietary history	diea53f		
ELSABRASIL:0000854	boiled/poached egg portion (units)		Qtde Ovo cozido/poche (unidade)	dietary history	diea53q		
ELSABRASIL:0000855	seasonal consumption boiled/poached egg		Cons Sazonal Ovo cozido/poche	dietary history	diea53s		
ELSABRASIL:0000856	frequency omelete or fried/scrambled egg		Freq Ovo frito/omelete/mexido	dietary history	diea54f		
ELSABRASIL:0000857	omelete or fried/scrambled egg portion (units)		Qtde Ovo frito/omelete/mexido (unidade)	dietary history	diea54q		
ELSABRASIL:0000858	seasonal consumption omelete or fried/scrambled egg		Cons Sazonal Ovo frito/omelte/mexido	dietary history	diea54s		
ELSABRASIL:0000859	frequency mayonnaise		Freq Maionese	dietary history	diea55f		
ELSABRASIL:0000860	type of mayonnaise		Tipo Maionese	dietary history	diea55t		
